campaign,batch,task,family,category,B,b,p,K,qStates,objectiveKind,constraintFeatures,scope,inputSha256,numAP,positiveTraces,negativeTraces,e4AtlasStatus,e4MacroStatus,activeAnchors,e4MacroExpandedSize,B_over_K,activeAnchors_over_expandedSize,atlasStatus,macroStatus,pairedTranslated,atlasVars,macroVars,atlasClauses,macroClauses,C_V,C_C,atlasWallSec,macroWallSec,atlasModelSha256,macroModelSha256
remaining423,b2,5to10Traces/0152.trace,5to10Traces,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,48bc0b6afc1d05a106c6a545b028f53d2841adbaf2761ee1d25653821ac6020d,2,250,250,SAT,SAT,1,2,1.0,0.5,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1009017,795776,3124932,1560501,1.2679661110664306,2.0025184219683294,8.789805592999983,7.337655785000152,b589589e9398c3f883706a02d04e18c7a678bf7332bc71ce38a8fe6d1ca30bb0,865472327be1e1d93c603b7d68b649cc215bca6a1642ac5d578ede5716d074f8
remaining423,b2,5to10Traces/0153.trace,5to10Traces,plain,3,2,0,3,1,MIN_EXPANDED_SIZE,,3,9f4bd41aab16e2e41288202c56344218a42573d8ee800a22c6623b29e76448e1,2,11,250,SAT,SAT,1,2,1.0,0.5,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2470397,1066592,8482608,2453262,2.3161593186523057,3.4576853185676866,14.198114355000143,8.389867808999952,175245eeaceeecb1fe3b2627a24e090cf30b69c71c9b09d0a41a0595d7a8264f,4eb708a03246c87df28156ec617692d9383788bd55bc69fedeb854660d0dece0
frozen200,b2,5to10Traces/0154.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,86ea5d1e67f32593afcf9ca718f0f15de0bdeb895fea6b059c15320ab4bf0ee9,3,5,5,SAT,SAT,4,5,1.0,0.8,TRANSLATED_ONLY,TRANSLATED_ONLY,True,42176,60445,134355,124230,0.6977582926627512,1.081502052644289,1.1804063079998741,1.6306126139998014,e873dfb9fe383e4c4f7b6cfd89a0c0746d4383487aee44f81b939b7f0211ea68,9a7bdbc5a19b328eb714c9e346680f9bf6d9aabfec1f7ea4c2e7b03f481c1eee
remaining423,b2,5to10Traces/0155.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,cac4f35d45dd50acfc42000fba2cc7c8316cd1b38aba1dacf04663c1fffed8cb,3,5,5,SAT,SAT,1,1,1.0,1.0,TRANSLATED_ONLY,TRANSLATED_ONLY,True,162576,109238,555305,253845,1.4882733114850144,2.187575095038311,1.580540633000055,2.2816396620000887,6233a69a57961278307eedfb51397638611a62263d2408ecd116112d22245aea,7ed6bbb34be8511d376b19189a4586df90bffe7bc87c68342d8ddca9cd0b58ae
remaining423,b2,5to10Traces/0156.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,22793e02187ed3410cdf3eab2afe065fe084e6adab1ab091856f7d442b6526d8,3,25,25,UNSAT,UNSAT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,198856,278238,636375,570689,0.7146974891998936,1.1150994674857935,2.030929439999909,3.282482080000136,d9e93e5d346733b110b6a39bf8187d32857b46b514eea96f7c2100465e4b03f5,46cd0b05593e0e99a149ddf08364b964ab001e8c2214312667640e270c466321
remaining423,b2,5to10Traces/0157.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,588f3e17285d00e0ef25a984d20cb2c7311b5f83e1a7b7cfd03f0d91845196cb,3,25,25,TIMEOUT,UNSAT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,800856,501791,2741125,1162940,1.5959951453892158,2.3570648528728912,4.834680892000051,4.4346171249999315,cde7a2690ca4f93cb3c0db4d9a6f29a0302758506779d377c0e87da664eb2b58,b030f0799e1c788641ef0e75febd37dd58bcf4c255e9a86db392e633018b041b
frozen200,b2,5to10Traces/0158.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,5366c4744106435515ba36ff3a0abe3eab73b21822dacf475bab1e42886251a5,3,50,50,TIMEOUT,UNSAT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,394706,539073,1263900,1091346,0.7321939700189029,1.1581111764738223,2.882753753000543,5.436492584000007,47080f5a648f64eb9b7265ac73d64ea331e989bac7136a09f25c8e41e6f4dfe8,bde26414cc6f698fb8ec80e72ea699e844c81aad2b002483fe284273b46f58cc
remaining423,b2,5to10Traces/0159.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,7a8b91d4cd781948c46b32f1afefe696c01a426fdc32358e7dd94a5c0277a1a4,3,50,50,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1598706,1005693,5473400,2330194,1.589656087891633,2.348903138536963,8.83990776499968,7.496849654000016,1d50e0de6b3c12640d4683601e796e899cc6c5351d7db4d86f6327337e51d2aa,30057c4a6b0dc31f51e535157ce888dbbb941ae6d73365c1e84b63ad50de8055
remaining423,b2,5to10Traces/0160.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,67e4917bdac48ce1d41bc9df055dd50a4f2e832f346c348b0da8c5dc6550231e,3,75,75,TIMEOUT,UNSAT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,590556,834226,1891425,1710142,0.7079088879991753,1.106004647567278,3.9334878880001725,7.389632186999961,aed6f929d9186d2f81015e15b37a9580aa6eb8335759d28330a0d2c7d43aa4ea,77c6e52b5b7616fc351b05e1cc122f15711987bf1104c65e976634bc479db8e6
remaining423,b2,5to10Traces/0161.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,09abb388cb5185e890e0474dda93ee7673d3d8d7117e591fb747af2c191ff37b,3,75,75,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2396556,1560449,8205675,3661547,1.5358118080116685,2.241040467321599,12.394452190000038,9.89175189699995,7b98ec51daee8af0e9617698bfceaaafed775a6bdc3ffa7ecf67353b761d037e,cc3577e97fc967f19df75c24a6362e00b16a1aad822e671072e798cb47621103
remaining423,b2,5to10Traces/0162.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,febccb0ca50074ae0455fb54efe74868059da61ae079aabc0f6d6ac2d519167b,3,100,100,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,786406,1082038,2518950,2203890,0.7267822387014135,1.1429563181465499,5.936344997000106,9.541122700000415,ae71f491d5f7671d55951df52cca6f447635d776aa4dce4627a622ec81fee8ef,cc7cf79a6990884811e54b66ce6765feac8a827b51f981c4182731aa33ec7855
remaining423,b2,5to10Traces/0163.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,698048cb05237bb76881248a194dfd4222f786aff27053424c01cd4df973fcb3,3,100,100,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3194406,2021855,10937950,4722161,1.5799382250458118,2.3163017948773876,15.84901638600013,12.244257438999739,b7dd23f79b55dbcff93bf9d67d523c15525c1f58c64f1a24163600a779c645ce,fb2b2bc0673af5069f023fd3c92fe07566275ea546195d7389f4a572ff06122c
remaining423,b2,5to10Traces/0164.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,6df83574ea926131b131832dcccba0c5588a338ea681d59b1706dc1a127a37d4,3,125,125,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,982256,1370543,3146475,2792551,0.7166911216941023,1.1267385985072431,5.4354672029999165,9.540959328000099,0f33340df729aa74c89bf111dc0722f265145cb23bfca27580bffd0ad737a7a0,89a550ef056d46bdeb275bb5c9ddcc168b008012ab6844039d46ff709037e954
remaining423,b2,5to10Traces/0165.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,43f2142433c9b3046e39e2cecba2ab6f12de2f060be5a409edc2d34939e9cbd4,3,125,125,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3992256,2595179,13670225,6080040,1.5383355059516126,2.2483774777797514,20.705765364999934,16.30084963599984,7b3ed031880b704da94f4459f0409af71ebf54408d136f9b1c388a5c3e4397dc,03f0e3a3ee2e189ad6a3ac2bf346d561cd70249dee144348ed046c6fd3731aa3
remaining423,b2,5to10Traces/0166.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,6a37e5470656768f553fc77683f563d89952ded7e1fcecbd6e8c6031e1d59e87,3,150,150,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1178106,1638189,3774000,3347450,0.719151453220599,1.127425353627388,7.588424722000127,11.195131972000127,c294aca383e4cd6eec1b2b4516457204a26fd46703cc1ce9ee83c811fe7f89b8,f7503d42d79cda8ecdaffdd4575b870bef7f522fdcd236c80cb03723f605473f
remaining423,b2,5to10Traces/0167.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,de9222b66cb05b730d04d9402205c708cb7a392a3663ddec8dcc12ce7051f8b2,3,150,150,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,4790106,3063182,16402500,7157144,1.5637680033377057,2.2917661011151935,26.764761006999834,18.454463456000212,cb5f9c9734218d7ec3732bf9c10e3abe318b13d00ad17d3503970612c1a72fe3,262cfa61825491aef4d638cea17a4f8dc9b33496ec86b0c213cf34e1f141b616
remaining423,b2,5to10Traces/0168.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,a7f8d4ada64dafe6ccc1158f17b1987d24509f77c20e994e0be3de8e82d2254a,3,175,175,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1373956,1908459,4401525,3890774,0.7199295347712473,1.131272338100337,9.491009302999828,13.947190808999949,30881542a0ae5e341a1235a7f7cff535dc6f49d8457b1ac4de4a46217c7050fc,280faa95002cdeec4a762866e3abb5305776ca826a5c813fec71b571aaf38cd1
remaining423,b2,5to10Traces/0169.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,604c64f4fe5c15293a02c7a950a094fe7237524676db62bb33b8ebcf96274598,3,175,175,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,5587956,3583526,19134775,8372162,1.5593457393639671,2.285523739268304,26.31990388799977,22.608426109999982,bbf721f9cff06c5dd44cfa1cd39c17a17c9510ddaa8d88cee59817cad92e89a0,57c5ac194942a756d1912e1c8d724f0da6d100399d7ab74aacf2dc89ad6d4515
remaining423,b2,5to10Traces/0170.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,e714e7763d0985a9f60e3f51e93026b7c9a055fac5e1fee366ac90f541b78e17,3,200,200,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1569806,2172559,5029050,4432123,0.7225608142287505,1.134681957156875,8.740129041999808,16.551621478000015,2c4d36b90956ac631c7426623fac906b08e34e78707b657c9ddff13b55b6be14,090c76817af82db7d601dd2a3bc4e2f1f49ae7fe4b8e337b7b2192ac5040e91f
remaining423,b2,5to10Traces/0171.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,b20ab982fceffe4adbbfb37241ddd8dbd85b26501d8b13f20e9fb892232c88c6,3,200,200,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,6385806,4090413,21867050,9573150,1.5611641171686086,2.2842063479627917,33.37198042199998,28.417442134999874,882cf9055c8df2df5b91e3cb30055edb005112b0160e8b0e480dc21dafe069c7,69d98b540fb65c52b19623978330908160001ab285bba2fb4a5b59c84078f77f
remaining423,b2,5to10Traces/0172.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,688cf40d1b7d992482dc722d710b7aeabe69223403907db7c6e4b1095513cfaa,3,225,225,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1765656,2408035,5656575,4873901,0.7332351896878575,1.1605847143797134,8.23972156300033,16.851393269000255,cbdcf397e463d9bacd969ea129c9752cb6c9a981eb85e0bcd1821687ecc4e8b2,6920aced03d081028ecce50f7a6df8643b312e85c3e516e087b28f27814fde3c
remaining423,b2,5to10Traces/0173.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,027b9d21049f56e1d569a406b650b8449dffbfbe65a47d8da69ec7d0a0bfaa23,3,225,225,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,7183656,4609022,24599325,10798444,1.5586074442690878,2.2780434847835482,42.28691567299984,28.76765190800006,419a6dd7b7ab71c7fafeaf0cbf73111fcfa7e6aeed9554b0d6041721e7fdf7c3,7fedf1edaf292c1565dee7c80baeb4dba0410a67ea14ab36283069a1ac9ae782
remaining423,b2,5to10Traces/0174.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,fe41503b69e91d4a017b84083fcd427a964966e8836a156bb0e7c99b89d4ed30,3,250,250,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1961506,2707869,6284100,5493875,0.7243725601201535,1.143837455348001,10.79405225000005,22.00823632100014,d2622324b982e017ec07074f5d9db2d910504d479b3bb00a80839d1ab9e2ef5c,133b713fdcc3ee3b55c832f2213372d67dccb5d96df0685005a03e0f60b2a7fd
remaining423,b2,5to10Traces/0175.trace,5to10Traces,plain,6,2,0,6,1,MIN_EXPANDED_SIZE,,5,28732aebd9a32ac10df5fde6e83c5c5b69a775b314df1fd64c6db1ea9f1cd116,3,250,250,TIMEOUT,TIMEOUT,,,1.0,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,7981506,5105344,27331600,11976225,1.5633630172619122,2.2821548526351165,47.65064071699999,34.48330540899997,71094c6589e8cdd42cf9563e9de7123a310ecda32c8de2ca6569eb294eaf8a30,4ef8bd876103592dee6493fd884b2001409f6139669556efde60058017d3c350
remaining423,b2,5to10Traces/0176.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,d5a043284aa0a5c5774276dd80654700e024333355a5976fb375e5983586f01e,3,5,5,SAT,SAT,2,3,1.25,0.6666666666666666,TRANSLATED_ONLY,TRANSLATED_ONLY,True,42176,64084,134355,135864,0.6581361962424318,0.9888933050697757,1.2297699989999273,1.6808906700000534,54e5e943717172dfc2105f9e15751e1e6340b5ef69fba8b465d7caef8e73c51a,0c38acab7894d1ad31f466212ba7085b3a239de818b511232c6983f0ef559015
remaining423,b2,5to10Traces/0177.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,00e0be481f0685337ad14fe5edf3c6111e7905f4ebc18e2e634915cd78faf8af,3,3,5,SAT,SAT,3,4,1.25,0.75,TRANSLATED_ONLY,TRANSLATED_ONLY,True,273612,204583,938325,503209,1.3374131770479463,1.8646824679208838,1.9308464850000746,3.482673366999734,0c7c351704262adeda50157450f7149504aaafed2e4385a92f8335f617f75260,0a15778449566330ff58897f729ad685a8cbaeb961d6a20785565b6c6a0417cb
frozen200,b2,5to10Traces/0178.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,4430fdb2aab411bdcb015e7f6c8b460ba74aa0805e1ed6617219a2c9b842e93b,3,25,25,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,449782,470632,1485461,1002216,0.9556978700980808,1.4821764968829074,2.5826610469994193,4.985759270000017,595951954571edc7f5d8f15879ca63f4b58967963a695c1168212bc2b489508f,d187d7bdb7845bb7b041c303de43339dc71ed1ff0fbf33fe84efbdd5f283b6b0
remaining423,b2,5to10Traces/0179.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,d43534cc1cc93480ed9d9fde9dcc9c1e9c8800ee23f104ea4d255189972fc382,3,6,25,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,736266,541226,2522074,1284195,1.360367018583734,1.9639338262491288,4.534960342000431,6.337715945000127,220e7ea01efe564163369d8194768249aa079ba09daddade586d248a85f1902d,831bf1a76382ab0180a388f5e3469802d4fac705df842afe489bbf50a5a096b4
remaining423,b2,5to10Traces/0180.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,f488a5779e94138197c49413e19aa6c9098792854143982992b07496bc724119,3,50,50,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,889032,922747,2936386,1961635,0.963462357504278,1.4969074267129205,4.384060009999757,8.13918171000023,a49d2467e95f28de3394d9b7e836090b3d7efbe79982ad9ccccfa54e9f3ebaa1,95c8fda401e2214c351c8c0e7d0a4582d47caa5f6f1681ac1701d49015f7c618
remaining423,b2,5to10Traces/0181.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,99ffce474947f4398b531039a7e48fe137a4ec84e569eef662591ccf7027bafa,3,13,50,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1008297,645110,3451535,1497712,1.5629846072762785,2.30453852276005,5.736400153999966,6.287042030000066,e85387f730c48ab18a471076a36b5fd0973833208a9a8c946b7b5930e2e32471,b5e84c3b595495dc3b9927682373315ad2dd4949b05a4951a7db5fec9fd466f1
remaining423,b2,5to10Traces/0182.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,dab7b013d1e8d416aa3521ff6cafc90dab9a343235d0ba0b27df0e39cec0522b,3,75,75,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1328281,1357214,4387310,2873470,0.9786820648770201,1.5268334104758359,5.635376654999618,11.04340410199984,d6ba6d19b7c05733e17c2d1707c7a1159dca603471bfb31cc390e27422f331ad,09cd9558001d6b40fcbde6c252f037fc5284257c3d65df36fc2eda99595003f4
remaining423,b2,5to10Traces/0183.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,7916c59cbc42af906d83b5c9a37a794076f41f998650a4c86e92bddaba18da25,3,19,75,TIMEOUT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3101722,2121142,10654073,5090039,1.4622887105153732,2.0931220762748577,12.498952122999981,16.199676412999906,b756eef6b9bb9703493d331524e91942bc727b954b9aa179c754f19fb765811d,33f9c64269866dd2792da56c328329524ce1541bc3894dc75eb7274462f39358
remaining423,b2,5to10Traces/0184.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,e1a0abb63f0d0574ec055c7c1399f95ad47b000cd6a4944a8ea8bfb895a0a5d3,3,100,100,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,786405,1056592,2518949,2139958,0.7442844541696322,1.1771020739659377,5.9860389639998175,9.039953476999926,b39918bd4da478deb39bcbb40e9677372aa1fc71352225cb7a30d31c9142688b,8a006b3381fc25fa33c3ebb6a92b5d4413568f272620ba81920f0114bfdd9d90
remaining423,b2,5to10Traces/0185.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,fcf466c6def80e828dda76534ea43b918b98537b4aa82fc1256f149e8cfde24f,3,20,100,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1917846,1220644,6566350,2842273,1.5711755434016799,2.3102460601075268,9.14155621399982,10.095635499999844,388c0f3419f05359e8fa69c0b2151d1de0d522c99b4f8ce1c856965912b0dd18,abbdf43558b2029a14a53a1612942eb02ff0ac77177e29cf78f1a9518e2cecee
remaining423,b2,5to10Traces/0186.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,6c35d83292b8c3ba57c1ff70f542e719141299b437277834cfe7be3de30c77e5,3,125,125,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2206782,2267511,7289161,4791207,0.9732177704981365,1.5213621536285116,11.14255558800005,16.751640253999994,039d3053a2aa89935c7d523066174a95cf38e20da8dfff92dc2d070c2026abb3,30446dd595eaea61e67ed05768d2a71b3439fb63e557b6828d973e7623c6734e
remaining423,b2,5to10Traces/0187.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,b6dfee7d418c289bbd1e34d3c8f1d0d60e1c4f69ecaace4c58cfe595b2138de0,3,20,125,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3419940,2580522,11720720,6166890,1.3252899994652245,1.9005884651745044,15.150692156999867,16.35554558900003,e40b610031bf05e1aa2052652b8b453dd8d195d5c68b37c4374bd09389460156,2d47607df4f915fb9b8cacd3f7e969c2b87d33ac0a9667e0354be062c0894e3b
remaining423,b2,5to10Traces/0188.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,34ecee67cee4bbe34e57a29d6c0d8119f2c9e9761cb28f18932a041c91443219,3,150,150,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1178106,1616363,3774000,3296139,0.7288622667061793,1.1449759855394448,7.939619536000009,11.544835805000275,31c60b6d51b4f9cb4c386d1ec0a51129c17da228a173ae253e80f47fb7eeb04c,72183fb2cd0cf95014b77c7450343251fdcd872672d32c5fa98898d958175c7e
remaining423,b2,5to10Traces/0189.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,0fe6622716b9cea1f2d8283991a34c46b7095f11c1cd07d16e97a9e72256fd88,3,24,150,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,5732522,3873782,19691988,9242413,1.479825658748995,2.1306111293663244,32.2212455450001,27.919782264000105,553ef16819bdd39a9daa6c86027858705f88e9ee0a17821595576843cfc388b2,ef9900a7ff0788450a3527ec3a18e887e9fcea54ae32a600433bbec8aa1aff02
remaining423,b2,5to10Traces/0190.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,5bdc71268d6664f33dc62ac1e1065fd8312e52f0c4b7f21caa591950d454d04f,3,175,175,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3085282,3148209,10191011,6653574,0.9800118098893689,1.5316596764385577,15.550317645000177,22.30756652800028,8c4d6ce09f75c518f8a42a43072ae4580961ca48400fd136ac5b514ed9be9b4f,3e7a3e783eef149a217b7726810d4bfcdf4263c82f1e92d1117738fee047b80c
remaining423,b2,5to10Traces/0191.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,45737bd8f6964ba07b5df630ad9ef4844163cd64ae95e879c7c1b8e891dd4b99,3,37,175,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3385890,2147974,11593765,5024988,1.57631796288037,2.3072224252077818,14.348192257999926,15.308329094000328,cbfc9a4336d83802053f86fe7bb7fdf49dc3787b331d2b55d1bbf750655dd855,70ae13a920307c0471bfb6a9d0d80e3d562381b8e195632cb7c2d818a00485e9
remaining423,b2,5to10Traces/0192.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,d327ecb59370e7f354a49762e1340a8d988054ec2dd62e634ebaf3dbc7ae7294,3,200,200,SAT,SAT,3,5,1.25,0.6,TRANSLATED_ONLY,TRANSLATED_ONLY,True,1569804,2120358,5029048,4307731,0.7403485637802673,1.1674470852520735,9.340396772999839,15.399672421000105,7ec5d427a614bf5cfd2e24372619a0f916a040a5c1836283883c6386db6976c6,3e1bf716cdcc009b867f964840c5a54f608b27e26b8661b498875507a2229c08
remaining423,b2,5to10Traces/0193.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,ec540ad4faf34d19b8c26dffb374dbd65ab41efbc701e91149a9529aa8a6d61a,3,39,200,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3816729,2436986,13069205,5680543,1.5661677990764,2.3006964299011554,21.05710653999995,14.899037098999997,02bc165718d3cfa232095fde50467ef8902f81aedc1a1850526245df8dc912c8,43ca35ee7c8f4a884d2c7dab0ad862ce2c946df09f365e637ab2357d1156f46f
remaining423,b2,5to10Traces/0194.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,9,a69d162010b7ff747dfa303ad27f320627acaacf2f088d9cd54cd43e48d33c95,3,225,225,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3963781,4039381,13092860,8550961,0.9812842611281283,1.5311565565554561,19.10484609299965,30.670767140999942,871bc3c4222188175fed9455d1b268e07eb5e65bb14e893a0ccf32dd3b0bd19c,1fc169b6ad17ee8d7911fcc6428416f85b5c78bbcab06a30ed28262e6357aa2a
remaining423,b2,5to10Traces/0195.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,a7c00f50034dbd7a62bdbbd60a084419a657f6c52fdb5217a05261b11c1b7565,3,44,225,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,4295439,2773327,14708580,6500697,1.5488397148983875,2.262615839501518,24.813926769999853,21.057782467999914,ebc8334474d3fb044abba5bd437117bdd711821ef8f401cf259a6df0787aa727,911fb20594b6c92eca7ddc0b88cb9317a7a0aac8a677e1879d85545213e0d180
remaining423,b2,5to10Traces/0196.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,438aa7e3144068c90b4e85af4ebb46ddf8cdd2bc007660cf47c4294248d78baf,3,250,250,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,3061993,3911199,9982938,8158901,0.7828783449781,1.223564055992345,18.456717791999836,28.068490667000333,062e88c50ea163cdcbdb8fd6ffc4d1c1f2c0be9c715bf008be40cfcfefda0456,950c34398e01906502c2bd46c87d47fe310852ded8a3ec2e614396b56e190619
frozen200,b2,5to10Traces/0197.trace,5to10Traces,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,5,9562ac3a2879a4b49b5609d75f0a5e8bd0127f9043ce178798c78d75444be3c3,3,51,250,SAT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,4806063,3150636,16457245,7418284,1.5254262948814143,2.218470605870576,26.71815248799976,18.606829724999443,bb1dee7c6ac8e5bc08249eefe34c488e87d3ea03a774975d7c520ac2fcb022ad,38a4f31ce1c89f6acda7f76043e9710e2013b11b0bb935794026772dd3ef616b
frozen200,b2,baseTest/0001.trace,baseTest,plain,10,2,0,8,1,MIN_EXPANDED_SIZE,,7,9547ffb5a3f76c5b4a41be156b2d786934fb0a67853456691c927aafbe7cc350,3,250,101,TIMEOUT,TIMEOUT,,,1.25,,TRANSLATED_ONLY,TRANSLATED_ONLY,True,2151456,2795597,7014115,5841291,0.7695873189161385,1.2007816422773665,10.543203501999415,19.2609078079995,6a595a910977c0000bf0fc072e4a852cf0901532c82812f8430819dd9aef43ce,453ac7da375d1763a743531088ed01670af574b110ea610c86f5847a490e3151
